id,mass,length
0,12.0107,0
1,12.0107,0
2,12.0107,0
3,12.0107,0
4,12.0107,0
5,12.0107,0
6,12.0107,0
7,14.00674,0
8,14.00674,0
9,14.00674,0
10,14.00674,0
11,14.00674,0
12,14.00674,0
13,14.00674,0
14,14.00674,0
15,15.9994,0
16,15.9994,0
17,15.9994,0
18,15.9994,0
19,15.9994,0
20,12.0107,0
21,12.0107,0
22,12.0107,0
23,12.0107,0
24,12.0107,0
25,12.0107,0
26,12.0107,0
27,12.0107,0
28,12.0107,0
29,35.4527,0
30,12.0107,0
31,12.0107,0
32,12.0107,0
33,12.0107,0
34,15.9994,0
35,54.938049,0
36,12.0107,0
37,12.0107,0
38,12.0107,0
39,12.0107,0
40,1.00794,0
41,1.00794,0
42,1.00794,0
43,1.00794,0
44,1.00794,0
45,1.00794,0
46,1.00794,0
47,1.00794,0
48,1.00794,0
49,1.00794,0
50,1.00794,0
51,1.00794,0
52,1.00794,0
53,1.00794,0
54,1.00794,0
55,1.00794,0
56,1.00794,0
57,1.00794,0
58,1.00794,0
59,1.00794,0
60,1.00794,0
61,1.00794,0
62,1.00794,0
63,1.00794,0
64,1.00794,0
65,1.00794,0
66,0,1.38765986466425
67,0,1.38646198649657
68,0,1.35398529903393
69,0,1.39094473650106
70,0,1.38810117066444
71,0,1.50746011555862
72,0,1.36260357771437
73,0,1.3790388681977
74,0,1.3284112164537
75,0,1.2455410069524
76,0,1.48444163913574
77,0,1.51056599988216
78,0,1.38577072418203
79,0,1.38942767354044
80,0,1.45175813412566
81,0,1.49005392519868
82,0,1.51652347822248
83,0,1.35051947783066
84,0,1.34833197692556
85,0,1.3548476408807
86,0,1.34528249449697
87,0,1.19702739317026
88,0,1.14202716254912
89,0,1.13843728417511
90,0,1.45114703252289
91,0,1.44226519406106
92,0,1.44243271246877
93,0,1.39181923395245
94,0,1.50587564227595
95,0,1.51818150100704
96,0,1.38805239814641
97,0,1.38972631838071
98,0,1.38728022763968
99,0,1.44999467930058
100,0,1.38914985872655
101,0,1.46616582281814
102,0,1.46636899517141
103,0,1.6601303352448
104,0,2.02188801865979
105,0,2.03575470526289
106,0,2.02796378172787
107,0,1.95518495033079
108,0,1.99660236401743
109,0,0.979809415141536
110,0,0.806883002671392
111,0,0.93410030510647
112,0,0.945555899986882
113,0,0.988414973581441
114,0,0.849092362467122
115,0,0.940926931275749
116,0,1.00752861994089
117,0,0.931944874979202
118,0,0.92497957274742
119,0,1.03018440096907
120,0,0.954149055441549
121,0,0.964997025902153
122,0,0.901198818241568
123,0,0.971335539347758
124,0,0.935534670656304
125,0,1.01670080653061
126,0,0.944740911573116
127,0,0.951711458373808
128,0,0.958716902948936
129,0,0.97974644679121
130,0,0.98012379830305
131,0,0.894682837658127
132,0,0.979960580839863
133,0,0.980496027528924
134,0,0.980058283981111
